,N2
1293840000000,0.291
1293843600000,0.304
1293847200000,0.4
1293850800000,0.404
1293854400000,0.413
1293858000000,0.436
1293861600000,0.422
1293865200000,0.406
1293868800000,0.432
1293872400000,0.457
1293876000000,0.549
1293879600000,0.633
1293883200000,0.666
1293886800000,0.693
1293890400000,0.712
1293894000000,0.747
1293897600000,0.762
1293901200000,0.796
1293904800000,0.8
1293908400000,0.766
1293912000000,0.741
1293915600000,0.75
1293919200000,0.863
1293922800000,0.872
1293926400000,0.879
1293930000000,0.894
1293933600000,0.891
1293937200000,0.866
1293940800000,0.829
1293944400000,0.782
1293948000000,0.739
1293951600000,0.662
1293955200000,0.644
1293958800000,0.668
1293962400000,0.686
1293966000000,0.699
1293969600000,0.731
1293973200000,0.763
1293976800000,0.787
1293980400000,0.795
1293984000000,0.788
1293987600000,0.782
1293991200000,0.782
1293994800000,0.788
1293998400000,0.8
1294002000000,0.791
1294005600000,0.777
1294009200000,0.789
1294012800000,0.865
1294016400000,0.895
1294020000000,0.901
1294023600000,0.902
1294027200000,0.889
1294030800000,0.859
1294034400000,0.8
1294038000000,0.72
1294041600000,0.706
1294045200000,0.74
1294048800000,0.764
1294052400000,0.761
1294056000000,0.788
1294059600000,0.777
1294063200000,0.746
1294066800000,0.744
1294070400000,0.751
1294074000000,0.722
1294077600000,0.737
1294081200000,0.758
1294084800000,0.738
1294088400000,0.722
1294092000000,0.712
1294095600000,0.701
1294099200000,0.77
1294102800000,0.849
1294106400000,0.863
1294110000000,0.844
1294113600000,0.812
1294117200000,0.779
1294120800000,0.759
1294124400000,0.738
1294128000000,0.692
1294131600000,0.702
1294135200000,0.705
1294138800000,0.7
1294142400000,0.718
1294146000000,0.74
1294149600000,0.739
1294153200000,0.731
1294156800000,0.738
1294160400000,0.746
1294164000000,0.762
1294167600000,0.777
1294171200000,0.765
1294174800000,0.731
1294178400000,0.715
1294182000000,0.717
1294185600000,0.728
1294189200000,0.789
1294192800000,0.789
1294196400000,0.777
1294200000000,0.751
1294203600000,0.706
1294207200000,0.639
1294210800000,0.555
1294214400000,0.457
1294218000000,0.478
1294221600000,0.489
1294225200000,0.485
1294228800000,0.519
1294232400000,0.55
1294236000000,0.532
1294239600000,0.49
1294243200000,0.428
1294246800000,0.452
1294250400000,0.477
1294254000000,0.495
1294257600000,0.524
1294261200000,0.438
1294264800000,0.362
1294268400000,0.238
1294272000000,0.213
1294275600000,0.197
1294279200000,0.217
1294282800000,0.297
1294286400000,0.272
1294290000000,0.216
1294293600000,0.192
1294297200000,0.175
1294300800000,0.178
1294304400000,0.248
1294308000000,0.325
1294311600000,0.37
1294315200000,0.366
1294318800000,0.402
1294322400000,0.395
1294326000000,0.367
1294329600000,0.3
1294333200000,0.262
1294336800000,0.265
1294340400000,0.285
1294344000000,0.304
1294347600000,0.316
1294351200000,0.291
1294354800000,0.212
1294358400000,0.213
1294362000000,0.249
1294365600000,0.247
1294369200000,0.253
1294372800000,0.277
1294376400000,0.295
1294380000000,0.328
1294383600000,0.407
1294387200000,0.378
1294390800000,0.382
1294394400000,0.444
1294398000000,0.464
1294401600000,0.456
1294405200000,0.437
1294408800000,0.435
1294412400000,0.444
1294416000000,0.448
1294419600000,0.501
1294423200000,0.532
1294426800000,0.589
1294430400000,0.63
1294434000000,0.661
1294437600000,0.668
1294441200000,0.664
1294444800000,0.665
1294448400000,0.731
1294452000000,0.764
1294455600000,0.755
1294459200000,0.729
1294462800000,0.675
1294466400000,0.576
1294470000000,0.457
1294473600000,0.439
1294477200000,0.48
1294480800000,0.468
1294484400000,0.429
1294488000000,0.419
1294491600000,0.442
1294495200000,0.473
1294498800000,0.478
1294502400000,0.454
1294506000000,0.432
1294509600000,0.422
1294513200000,0.416
1294516800000,0.436
1294520400000,0.451
1294524000000,0.461
1294527600000,0.442
1294531200000,0.528
1294534800000,0.606
1294538400000,0.61
1294542000000,0.547
1294545600000,0.454
1294549200000,0.398
1294552800000,0.358
1294556400000,0.291
1294560000000,0.219
1294563600000,0.214
1294567200000,0.223
1294570800000,0.225
1294574400000,0.231
1294578000000,0.234
1294581600000,0.251
1294585200000,0.263
1294588800000,0.291
1294592400000,0.32
1294596000000,0.341
1294599600000,0.361
1294603200000,0.381
1294606800000,0.384
1294610400000,0.369
1294614000000,0.341
1294617600000,0.42
1294621200000,0.494
1294624800000,0.547
1294628400000,0.596
1294632000000,0.618
1294635600000,0.57
1294639200000,0.472
1294642800000,0.364
1294646400000,0.286
1294650000000,0.329
1294653600000,0.447
1294657200000,0.575
1294660800000,0.614
1294664400000,0.621
1294668000000,0.619
1294671600000,0.628
1294675200000,0.618
1294678800000,0.602
1294682400000,0.588
1294686000000,0.595
1294689600000,0.653
1294693200000,0.668
1294696800000,0.641
1294700400000,0.578
1294704000000,0.508
1294707600000,0.516
1294711200000,0.488
1294714800000,0.447
1294718400000,0.401
1294722000000,0.365
1294725600000,0.356
1294729200000,0.345
1294732800000,0.281
1294736400000,0.272
1294740000000,0.317
1294743600000,0.377
1294747200000,0.449
1294750800000,0.44
1294754400000,0.374
1294758000000,0.316
1294761600000,0.31
1294765200000,0.33
1294768800000,0.323
1294772400000,0.358
1294776000000,0.407
1294779600000,0.425
1294783200000,0.38
1294786800000,0.3
1294790400000,0.355
1294794000000,0.37
1294797600000,0.343
1294801200000,0.294
1294804800000,0.27
1294808400000,0.263
1294812000000,0.257
1294815600000,0.225
1294819200000,0.184
1294822800000,0.188
1294826400000,0.188
1294830000000,0.185
1294833600000,0.162
1294837200000,0.117
1294840800000,0.078
1294844400000,0.108
1294848000000,0.18
1294851600000,0.151
1294855200000,0.128
1294858800000,0.119
1294862400000,0.12
1294866000000,0.175
1294869600000,0.197
1294873200000,0.154
1294876800000,0.177
1294880400000,0.179
1294884000000,0.151
1294887600000,0.133
1294891200000,0.144
1294894800000,0.17
1294898400000,0.201
1294902000000,0.218
1294905600000,0.179
1294909200000,0.155
1294912800000,0.138
1294916400000,0.118
1294920000000,0.089
